"card_id","date","sport","match","competition","governing_body","rulebook_or_playing_conditions","settlement_convention","market_group","rank","option","stated_probability_bucket","stated_probability","frequency_count_base","projection_band","line_or_threshold","result","win_loss_push","top_pick_loss","bottom_pick_win","top_half_sweep_exemption","penalty_applied","ruleset_error","availability_or_eligibility_error","settlement_convention_error","source_status_error","projection_error","rank_slot_calibration_error","settlement_source","phase_source","notes","form_delta_verdict","form_anchor_window","press_signal_class","press_signal_quote_logged","press_signal_direction_hypothesis","press_signal_outcome","officials_named","officials_source_timestamp","officials_impact_note","source_confidence_score","source_disagreement_note","similar_condition_form","role_replacement_bench_verdict","style_fit_note","volatility_stability_note","prediction_triggers"
"BKB-20260613-ZAL-JUV","2026-06-13","Basketball","Zalgiris Kaunas vs Juventus Utena","Lithuania LKL Finals G3","LKL","FIBA 10-min quarters OT for full total","OT included full; Q1/1H regulation","Spread 23.0 full 177.5 Q1 44.5 1H 89.5","2","Q1 Under 44.5","60-69","0.65","series phase ladder","Q1 38-42","Under 44.5","Q1 46 (28-18)","L","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","Sofascore 2026-06-14; official LKL","Sofascore quarter splits","Sweep-completion Q1 ran slightly hot to 46.","","","","","","","","","","","","","","","",""
"BKB-20260613-ZAL-JUV","2026-06-13","Basketball","Zalgiris Kaunas vs Juventus Utena","Lithuania LKL Finals G3","LKL","FIBA 10-min quarters OT for full total","OT included full; Q1/1H regulation","Spread 23.0 full 177.5 Q1 44.5 1H 89.5","3","Zalgiris -23.0","60-69","0.62","finals blowouts 32 and 31","Zal by 20-24","Zalgiris -23.0","Zalgiris won by 18 (95-77)","L","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","official LKL 2026-06-13","Sofascore","Spread too aggressive; won game without 23+ cover.","","","","","","","","","","","","","","","",""
"BKB-20260613-ZAL-JUV","2026-06-13","Basketball","Zalgiris Kaunas vs Juventus Utena","Lithuania LKL Finals G3","LKL","FIBA 10-min quarters OT for full total","OT included full; Q1/1H regulation","Spread 23.0 full 177.5 Q1 44.5 1H 89.5","4","Full Under 177.5","50-59","0.58","projection 166-174","166-174","Under 177.5","Full 172","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","official LKL 2026-06-13","Sofascore","Won.","","","","","","","","","","","","","","","",""
"BKB-20260613-ZAL-JUV","2026-06-13","Basketball","Zalgiris Kaunas vs Juventus Utena","Lithuania LKL Finals G3","LKL","FIBA 10-min quarters OT for full total","OT included full; Q1/1H regulation","Spread 23.0 full 177.5 Q1 44.5 1H 89.5","5","Full Over 177.5","40-49","0.42","shootout path","166-174","Over 177.5","Full 172","L","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","official LKL 2026-06-13","Sofascore","Expected loss.","","","","","","","","","","","","","","","",""
"BKB-20260613-ZAL-JUV","2026-06-13","Basketball","Zalgiris Kaunas vs Juventus Utena","Lithuania LKL Finals G3","LKL","FIBA 10-min quarters OT for full total","OT included full; Q1/1H regulation","Spread 23.0 full 177.5 Q1 44.5 1H 89.5","6","Juventus +23.0","30-39","0.38","backdoor cushion","Zal by 20-24","Juventus +23.0","lost by 18","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","official LKL 2026-06-13","Sofascore","Cushion held.","","","","","","","","","","","","","","","",""
"BKB-20260613-ZAL-JUV","2026-06-13","Basketball","Zalgiris Kaunas vs Juventus Utena","Lithuania LKL Finals G3","LKL","FIBA 10-min quarters OT for full total","OT included full; Q1/1H regulation","Spread 23.0 full 177.5 Q1 44.5 1H 89.5","7","Q1 Over 44.5","30-39","0.35","fast start","Q1 38-42","Over 44.5","Q1 46","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","Sofascore 2026-06-14","Sofascore quarter splits","Won; Q1 ran hot.","","","","","","","","","","","","","","","",""
"BKB-20260613-ZAL-JUV","2026-06-13","Basketball","Zalgiris Kaunas vs Juventus Utena","Lithuania LKL Finals G3","LKL","FIBA 10-min quarters OT for full total","OT included full; Q1/1H regulation","Spread 23.0 full 177.5 Q1 44.5 1H 89.5","8","1H Over 89.5","30-39","0.30","second 90+ half","1H 84-88","Over 89.5","1H 89","L","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Sofascore 2026-06-14","Sofascore quarter splits","Structural bottom lost as expected (89).","","","","","","","","","","","","","","","",""
"BKB-20260614-OLY-PAO","2026-06-14","Basketball","Olympiacos vs Panathinaikos AKTOR","Greek Basket League Finals G5","HEBA/ESAKE","FIBA 10-min quarters OT for full total","OT included full; Q1/1H regulation","Spread 6.5 full 162.5 Q1 40.5 1H 80.5","1","1H Under 80.5","60-69","0.63","series phase ladder 1H Under 3/4","1H 72-80","Under 80.5","1H 82 (47-35)","L","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","Eurohoops/Sportando 2026-06-14","Eurohoops quarter splits","Top-pick loss. Series under ladder INVERTED in rivalry decider; 1H ran 82.","","","","","","","","","","","","","","","",""
"BKB-20260614-OLY-PAO","2026-06-14","Basketball","Olympiacos vs Panathinaikos AKTOR","Greek Basket League Finals G5","HEBA/ESAKE","FIBA 10-min quarters OT for full total","OT included full; Q1/1H regulation","Spread 6.5 full 162.5 Q1 40.5 1H 80.5","2","Q1 Under 40.5","60-69","0.61","series phase ladder Q1 Under 3/4","Q1 35-40","Under 40.5","Q1 43 (26-17)","L","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","Eurohoops/Sportando 2026-06-14","Eurohoops quarter splits","Second top pick lost (top-two failure); decider Q1 ran 43.","","","","","","","","","","","","","","","",""
"BKB-20260614-OLY-PAO","2026-06-14","Basketball","Olympiacos vs Panathinaikos AKTOR","Greek Basket League Finals G5","HEBA/ESAKE","FIBA 10-min quarters OT for full total","OT included full; Q1/1H regulation","Spread 6.5 full 162.5 Q1 40.5 1H 80.5","3","Full Under 162.5","50-59","0.57","regulation 148-158","148-164","Under 162.5","Full 174","L","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","Eurohoops/Sportando 2026-06-14","Eurohoops","Decider ran over via fouls/shot-making.","","","","","","","","","","","","","","","",""
"BKB-20260614-OLY-PAO","2026-06-14","Basketball","Olympiacos vs Panathinaikos AKTOR","Greek Basket League Finals G5","HEBA/ESAKE","FIBA 10-min quarters OT for full total","OT included full; Q1/1H regulation","Spread 6.5 full 162.5 Q1 40.5 1H 80.5","4","Panathinaikos +6.5","50-59","0.55","one-possession script","Oly by 3-6","Panathinaikos +6.5","lost by 4 (85-89)","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","AS/Eurohoops 2026-06-14","Eurohoops","Cushion held.","","","","","","","","","","","","","","","",""
"BKB-20260614-OLY-PAO","2026-06-14","Basketball","Olympiacos vs Panathinaikos AKTOR","Greek Basket League Finals G5","HEBA/ESAKE","FIBA 10-min quarters OT for full total","OT included full; Q1/1H regulation","Spread 6.5 full 162.5 Q1 40.5 1H 80.5","5","Olympiacos -6.5","40-49","0.45","home cover","Oly by 3-6","Olympiacos -6.5","won by 4","L","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","AS/Eurohoops 2026-06-14","Eurohoops","Expected loss.","","","","","","","","","","","","","","","",""
"BKB-20260614-OLY-PAO","2026-06-14","Basketball","Olympiacos vs Panathinaikos AKTOR","Greek Basket League Finals G5","HEBA/ESAKE","FIBA 10-min quarters OT for full total","OT included full; Q1/1H regulation","Spread 6.5 full 162.5 Q1 40.5 1H 80.5","6","Full Over 162.5","40-49","0.43","shootout/foul path","148-164","Over 162.5","Full 174","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Eurohoops/Sportando 2026-06-14","Eurohoops","Over won via decider volatility.","","","","","","","","","","","","","","","",""
"BKB-20260614-OLY-PAO","2026-06-14","Basketball","Olympiacos vs Panathinaikos AKTOR","Greek Basket League Finals G5","HEBA/ESAKE","FIBA 10-min quarters OT for full total","OT included full; Q1/1H regulation","Spread 6.5 full 162.5 Q1 40.5 1H 80.5","7","Q1 Over 40.5","30-39","0.39","hot opening stretch","Q1 35-40","Over 40.5","Q1 43","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","Eurohoops/Sportando 2026-06-14","Eurohoops quarter splits","Early over won in decider.","","","","","","","","","","","","","","","",""
"BKB-20260614-OLY-PAO","2026-06-14","Basketball","Olympiacos vs Panathinaikos AKTOR","Greek Basket League Finals G5","HEBA/ESAKE","FIBA 10-min quarters OT for full total","OT included full; Q1/1H regulation","Spread 6.5 full 162.5 Q1 40.5 1H 80.5","8","1H Over 80.5","30-39","0.37","second 81+ half","1H 72-80","Over 80.5","1H 82","W","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","Eurohoops/Sportando 2026-06-14","Eurohoops quarter splits","Structural-bottom WON (bottom penalty); decider phase-ladder inversion.","","","","","","","","","","","","","","","",""
"CRIC-20260614-AUB-JBB","2026-06-14","Cricket","Akcel United Brussels vs JB Bruges","EUT20 Belgium Super 4","EUT20/Belgium domestic","T20 playing conditions","20-over first innings; reduced-overs sensitive","Brussels innings 174.5/74.5 and first-6 53.5","1","AUB first-6 Over 53.5","50-59","0.58","AUB top-order power; venue burst history","first six 51-62","Over 53.5","source unavailable","UNGRADED","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","ESPNcricinfo/Wikipedia final 2026-06-14","No reliable opened powerplay source","Closed ungraded; do not infer first-six score from 244/3 full innings.","","","","","","","","","","","","","","","",""
"CRIC-20260614-AUB-JBB","2026-06-14","Cricket","Akcel United Brussels vs JB Bruges","EUT20 Belgium Super 4","EUT20/Belgium domestic","T20 playing conditions","20-over first innings; reduced-overs sensitive","Brussels innings 174.5/74.5 and first-6 53.5","2","AUB innings Over 174.5","50-59","0.55","venue/roster scoring band","168-188","Over 174.5","AUB 244/3","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPNcricinfo/Wikipedia final 2026-06-14","Final score only","Full-innings over validated by 244/3.","","","","","","","","","","","","","","","",""
"CRIC-20260614-AUB-JBB","2026-06-14","Cricket","Akcel United Brussels vs JB Bruges","EUT20 Belgium Super 4","EUT20/Belgium domestic","T20 playing conditions","20-over first innings; reduced-overs sensitive","Brussels innings 174.5/74.5 and first-6 53.5","3","AUB first-6 Under 53.5","40-49","0.42","new-ball wicket/control path","first six 51-62","Under 53.5","source unavailable","UNGRADED","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","ESPNcricinfo/Wikipedia final 2026-06-14","No reliable opened powerplay source","Closed ungraded; paired phase leg source unavailable.","","","","","","","","","","","","","","","",""
"CRIC-20260614-AUB-JBB","2026-06-14","Cricket","Akcel United Brussels vs JB Bruges","EUT20 Belgium Super 4","EUT20/Belgium domestic","T20 playing conditions","20-over first innings; reduced-overs sensitive","Brussels innings 174.5/74.5 and first-6 53.5","4","AUB innings Under 74.5","0-9","0.06","collapse/settlement-quirk tail","168-188","Under 74.5","AUB 244/3","L","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPNcricinfo/Wikipedia final 2026-06-14","Final score only","Structural bottom lost as expected.","","","","","","","","","","","","","","","",""
"SOC-20260614-BRA-MAR","2026-06-14","Soccer","Brazil vs Morocco","FIFA World Cup Group C","FIFA","FIFA WC 2026 group stage 90+stoppage only","90 minutes + stoppage","1H goals 0.5 and full-time goals 1.5","1","Total Over 1.5","60-69","0.64","two-goal path from transition/wide talent","1-1 / 2-1 / 1-2","Over 1.5","Brazil 1-1 Morocco","W","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Guardian live/final 2026-06-14","Guardian live/final","Top pick won; 2 goals by halftime.","","","","","","","","","","","","","","","",""
"SOC-20260614-BRA-MAR","2026-06-14","Soccer","Brazil vs Morocco","FIFA World Cup Group C","FIFA","FIFA WC 2026 group stage 90+stoppage only","90 minutes + stoppage","1H goals 0.5 and full-time goals 1.5","2","1H Over 0.5","50-59","0.57","early transition routes","1H 1-1 or 1-0","Over 0.5","HT Brazil 1-1 Morocco","W","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Guardian live/final 2026-06-14","Guardian live/final","Top-half sweep; Vinicius 21 and Ounahi 32.","","","","","","","","","","","","","","","",""
"SOC-20260614-BRA-MAR","2026-06-14","Soccer","Brazil vs Morocco","FIFA World Cup Group C","FIFA","FIFA WC 2026 group stage 90+stoppage only","90 minutes + stoppage","1H goals 0.5 and full-time goals 1.5","3","1H Under 0.5","40-49","0.43","cautious opener path","1H 1-1 or 1-0","Under 0.5","HT Brazil 1-1 Morocco","L","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Guardian live/final 2026-06-14","Guardian live/final","Expected loss.","","","","","","","","","","","","","","","",""
"SOC-20260614-BRA-MAR","2026-06-14","Soccer","Brazil vs Morocco","FIFA World Cup Group C","FIFA","FIFA WC 2026 group stage 90+stoppage only","90 minutes + stoppage","1H goals 0.5 and full-time goals 1.5","4","Total Under 1.5","30-39","0.36","0-0 or exactly 1-0 path","1-1 / 2-1 / 1-2","Under 1.5","Brazil 1-1 Morocco","L","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Guardian live/final 2026-06-14","Guardian live/final","Forced-bottom lost; draw warning was correct but Brazil winner lean lost.","","","","","","","","","","","","","","","",""
"BKB-20260614-IND-CON","2026-06-14","Basketball","Indiana Fever at Connecticut Sun","WNBA regular season Commissioner's Cup","WNBA","WNBA 10-min quarters","OT included full; Q1/1H regulation","Spread 8.5 full 170.5 Q1 44.5 1H 88.5","1","Full Over 170.5","60-69","0.60","Fever offense plus Sun defensive concessions","171-176","Over 170.5","Indiana 85 Connecticut 75; total 160","L","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","ESPN WNBA scoreboard API event 401856986 2026-06-14","ESPN line scores","Top-pick loss; Q1 explosion did not sustain and Q2 cratered.","","","","","","","","","","","","","","","",""
"BKB-20260614-IND-CON","2026-06-14","Basketball","Indiana Fever at Connecticut Sun","WNBA regular season Commissioner's Cup","WNBA","WNBA 10-min quarters","OT included full; Q1/1H regulation","Spread 8.5 full 170.5 Q1 44.5 1H 88.5","2","Fever -8.5","50-59","0.58","season differential gap","Fever by 8-12","-8.5","Indiana won by 10","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN WNBA scoreboard API event 401856986 2026-06-14","ESPN line scores","Cover and winner lean won.","","","","","","","","","","","","","","","",""
"BKB-20260614-IND-CON","2026-06-14","Basketball","Indiana Fever at Connecticut Sun","WNBA regular season Commissioner's Cup","WNBA","WNBA 10-min quarters","OT included full; Q1/1H regulation","Spread 8.5 full 170.5 Q1 44.5 1H 88.5","3","1H Under 88.5","50-59","0.57","season/L5 1H band below line","84-87","Under 88.5","1H total 85","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN WNBA scoreboard API event 401856986 2026-06-14","ESPN line scores","1H under won despite 59-point Q1 because Q2 was only 26 combined.","","","","","","","","","","","","","","","",""
"BKB-20260614-IND-CON","2026-06-14","Basketball","Indiana Fever at Connecticut Sun","WNBA regular season Commissioner's Cup","WNBA","WNBA 10-min quarters","OT included full; Q1/1H regulation","Spread 8.5 full 170.5 Q1 44.5 1H 88.5","4","Q1 Over 44.5","50-59","0.51","Q1 season/L5 near threshold","44-46","Over 44.5","Q1 total 59","W","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN WNBA scoreboard API event 401856986 2026-06-14","ESPN line scores","Q1 over won in a 30-29 start.","","","","","","","","","","","","","","","",""
"BKB-20260614-IND-CON","2026-06-14","Basketball","Indiana Fever at Connecticut Sun","WNBA regular season Commissioner's Cup","WNBA","WNBA 10-min quarters","OT included full; Q1/1H regulation","Spread 8.5 full 170.5 Q1 44.5 1H 88.5","5","Q1 Under 44.5","40-49","0.49","adjacent coinflip complement","44-46","Under 44.5","Q1 total 59","L","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","ESPN WNBA scoreboard API event 401856986 2026-06-14","ESPN line scores","Adjacent complement lost.","","","","","","","","","","","","","","","",""
